tip	country	date	distance	residual
hDenV1_Tanzania_NHL-115_2019_EPI_ISL_17600317_2019-03-04	Tanzania	2019.1698630136987	0.006218000271707435	4.7332297925889357E-4
hDenV1_Tanzania_NHL-158_2019_EPI_ISL_17600300_2019-04-25	Tanzania	2019.3123287671233	0.006217658071707435	3.3414664497150286E-4
hDenV1_Tanzania_NHL-88_2019_EPI_ISL_17600344_2019-07-05	Tanzania	2019.5068493150684	0.007770299771707436	0.0016972263539251431
hDenV1_Tanzania_NHL-318_2019_EPI_ISL_17600247_2019-04-15	Tanzania	2019.2849315068493	0.005444668371707436	-4.12144183050126E-4
hDenV1_Tanzania_NHL-218_2019_EPI_ISL_17600157_2019-06-15	Tanzania	2019.4520547945206	0.006217361871707436	1.9768619788188262E-4
hDenV1_Tanzania_NHL-230_2019_EPI_ISL_17600147_2019-05-17	Tanzania	2019.372602739726	0.006338713171707435	3.964642266189996E-4
hDenV1_Tanzania_NHL-228_2019_EPI_ISL_17600151_2019-05-17	Tanzania	2019.372602739726	0.006338713071707435	3.96464126619E-4
hDenV1_Tanzania_NHL-04_2019_EPI_ISL_17600401_2019-02-11	Tanzania	2019.1123287671232	0.005567472671707436	-1.211369895863729E-4
hDenV1_Tanzania_NHL-258_2019_EPI_ISL_17600302_2019-05-06	Tanzania	2019.3424657534247	0.006339099071707435	4.262188857953623E-4
hDenV1_Tanzania_NHL-713_2019_EPI_ISL_17599720_2019-04-14	Tanzania	2019.282191780822	0.006340135771707435	4.859931041476433E-4
hDenV1_Togo_KAR-46K-CERI-K063721_2024_EPI_ISL_19744992_2024-07-29	Togo	2024.5737704918033	0.011952928071707435	9.420952404184269E-4
hDenV1_Togo_PG-175-2025-C067004_2024-07-26	Togo	2024.5655737704917	0.010799925971707435	-2.029190823092837E-4
hDenV1_Togo_KAR-BMFA-521-CERI-K063701_2024_EPI_ISL_19745016_2024-08-08	Togo	2024.6010928961748	0.011547767571707434	5.103088161776837E-4
hDenV1_Togo_KAR-BMFA-550-CERI-K063707_2024_EPI_ISL_19745021_2024-07-24	Togo	2024.5601092896175	0.010864558971707435	-1.3296089746131327E-4
hDenV1_Togo_KAR-121K-CERI-K063736_2024_EPI_ISL_19745044_2024-09-06	Togo	2024.6803278688524	0.012440495671707434	0.0013258217358795548
hDenV1_Togo_GL-BMFA-279-CERI-K063647_2024_EPI_ISL_19745000_2024-06-26	Togo	2024.483606557377	0.010880802771707434	-4.216450958728114E-5
hDenV1_Togo_GL-BMFA-342-CERI-K063674_2024_EPI_ISL_19745005_2024-07-17	Togo	2024.5409836065573	0.009920820671707435	-0.0010580610504926386
hDenV1_Togo_GL-BMFA-281-CERI-K063649_2024_EPI_ISL_19745001_2024-06-26	Togo	2024.483606557377	0.010434665771707435	-4.883015095872804E-4
hDenV1_Togo_PG-012-2025-C066975_2024-07-19	Togo	2024.5464480874316	0.011202083971707435	2.1787706465916865E-4
hDenV1_Togo_PLA-BMFA-385-CERI-K063684_2024_EPI_ISL_19745009_2024-07-27	Togo	2024.568306010929	0.012044276571707434	0.0010387689252663972
hDenV1_Togo_PG-068-2025-C066990_2024-07-24	Togo	2024.5601092896175	0.011541932271707436	5.444124025386875E-4
hDenV1_Togo_KAR-25K-CERI-K063774_2024_EPI_ISL_19745053_2024-07-26	Togo	2024.5655737704917	0.012140798671707434	0.0011379536176907151
hDenV1_Togo_GL-BMFA-291-CERI-K063652_2024_EPI_ISL_19745003_2024-06-27	Togo	2024.4863387978141	0.014382703871707434	0.003457073997988844
hDenV1_Togo_GL-BMFA-491-CERI-K063699_2024_EPI_ISL_19745014_2024-08-26	Togo	2024.6502732240438	0.012394627271707434	0.0013092418525443936
hDenV1_Togo_GL-BMFA-497-CERI-K063700_2024_EPI_ISL_19745015_2024-08-22	Togo	2024.639344262295	0.010829635771707435	-2.450992777592205E-4
hDenV1_Togo_GL-BMFA-253-CERI-K063642_2024_EPI_ISL_19744997_2024-06-20	Togo	2024.467213114754	0.013548924271707435	0.0026419325449572977
hDenV1_Togo_PG-252-2025-C067007_2024	Togo	2024.5	0.011762049371707434	8.231065358683624E-4
hDenV1_Burkina_Faso_CERI-IRESSEF_0039_2022_EPI_ISL_19255790_2022-11-25	Burkina Faso	2022.8986301369864	0.010011867971707434	6.334742030036818E-4
hDenV1_Tanzania_NHL-17_2019_EPI_ISL_17600326_2019-03-20	Tanzania	2019.213698630137	0.007844993371707435	0.0020575978840934577
hDenV1_Togo_GL-BMFA-131-CERI-K063761_2024_EPI_ISL_19745050_2024-06-13	Togo	2024.448087431694	0.015076644971707433	0.004188291391925749
hDenV1_Benin_IRCB-D6_2023_EPI_ISL_19277494_2023-02-21	Benin	2023.1397260273973	0.009384578571707434	-2.2876527040588575E-4
hDenV1_Togo_GL-BMFA-85-CERI-K063634_2024_EPI_ISL_19744994_2024-06-03	Togo	2024.4207650273224	0.011683136271707435	8.2140861616627E-4
hDenV1_Togo_KAR-BMFA-551-CERI-K063708_2024_EPI_ISL_19745022_2024-07-23	Togo	2024.5573770491803	0.009991368071707434	-0.0010034892050372179
hDenV1_Tanzania_NHL-168_2019_EPI_ISL_17600292_2019-04-28	Tanzania	2019.3205479452056	0.007269712471707436	0.0013781913833779708
hDenV1_Tanzania_NHL-162_2019_EPI_ISL_17600295_2019-04-27	Tanzania	2019.317808219178	0.007270179271707437	0.0013813280705759637
hDenV1_Tanzania_NHL-242_2019_EPI_ISL_17600283_2019-05-26	Tanzania	2019.3972602739725	0.008820893871707433	0.0028546159418386206
hDenV1_Tanzania_NHL-541_2019_EPI_ISL_17600222_2019-08-05	Tanzania	2019.5917808219178	0.008039635271707436	0.0018837953507922622
hDenV1_Tanzania_NHL-154_2019_EPI_ISL_17600304_2019-04-23	Tanzania	2019.3068493150686	0.007277037971707436	0.0013988663193670444
hDenV1_Tanzania_NHL-36_2019_EPI_ISL_17600357_2019-03-25	Tanzania	2019.227397260274	0.007277037971707436	0.0014762930481043842
hDenV1_Tanzania_NHL-502_2019_EPI_ISL_17600133_2019-02-05	Tanzania	2019.0958904109589	0.007277037971707436	0.0016044476336006938
hDenV1_Tanzania_NHL-225_2019_EPI_ISL_17600267_2019-06-15	Tanzania	2019.4520547945206	0.008048560371707435	0.0020288846978818824
hDenV1_Tanzania_NHL-518_2019_EPI_ISL_17600227_2019-08-05	Tanzania	2019.5917808219178	0.008052047171707436	0.0018962072507922624
hDenV1_Tanzania_NHL-668_2019_EPI_ISL_17600194_2019-03-05	Tanzania	2019.172602739726	0.008052047171707436	0.0023046999920611246
hDenV1_Tanzania_NHL-648_2019_EPI_ISL_17600199_2019-06-18	Tanzania	2019.4602739726026	0.008052047171707436	0.00202436183628835
hDenV1_Tanzania_NHL-567_2019_EPI_ISL_17599730_2019-09-04	Tanzania	2019.6739726027397	0.008052402571707435	0.001816466034857151
hDenV1_Tanzania_NHL-95_2019_EPI_ISL_17600339_2019-07-05	Tanzania	2019.5068493150684	0.008049052571707436	0.0019759791539251427
hDenV1_Tanzania_NHL-108_2019_EPI_ISL_17600172_2019-07-05	Tanzania	2019.5068493150684	0.008049052571707436	0.0019759791539251427
hDenV1_Tanzania_NHL-654_2019_EPI_ISL_17600108_2019-06-25	Tanzania	2019.4794520547946	0.008817671671707434	0.0027712971259035105
hDenV1_Tanzania_NHL-147_2019_EPI_ISL_17600376_2019-04-22	Tanzania	2019.304109589041	0.008828561571707434	0.0029530598065650344
hDenV1_Tanzania_NHL-173_2019_EPI_ISL_17600288_2019-04-29	Tanzania	2019.323287671233	0.007269805271707436	0.0013756142961802
hDenV1_Tanzania_NHL-513_2019_EPI_ISL_17600230_2019-08-05	Tanzania	2019.5917808219178	0.007271921171707436	0.0011160812507922625
hDenV1_Tanzania_NHL-505_2019_EPI_ISL_17600225_2019-08-05	Tanzania	2019.5917808219178	0.007283361771707437	0.0011275218507922633
hDenV1_Tanzania_NHL-547_2019_EPI_ISL_17600128_2019-08-05	Tanzania	2019.5917808219178	0.007283361771707437	0.0011275218507922633
hDenV1_Tanzania_NHL-65_2019_EPI_ISL_17600358_2019-06-13	Tanzania	2019.4465753424658	0.007283361771707437	0.0012690258722774248
hDenV1_Tanzania_NHL-38_2019_EPI_ISL_17600189_2019-03-27	Tanzania	2019.2328767123288	0.007283361771707437	0.0014772770737088445
hDenV1_Tanzania_NHL-29_2019_EPI_ISL_17600386_2019-04-03	Tanzania	2019.2520547945205	0.007283361771707437	0.0014585878633240077
hDenV1_Tanzania_NHL-86_2019_EPI_ISL_17600345_2019-07-05	Tanzania	2019.5068493150684	0.007283361771707437	0.0012102883539251439
hDenV1_Tanzania_NHL-58_2019_EPI_ISL_17600364_2019-05-30	Tanzania	2019.4082191780822	0.007283361771707437	0.0013064042930473205
hDenV1_Tanzania_NHL-716_2019_EPI_ISL_17599718_2019-04-14	Tanzania	2019.282191780822	0.007283361771707437	0.0014292191041476452
hDenV1_Tanzania_NHL-28_2019_EPI_ISL_17600387_2019-01-15	Tanzania	2019.0383561643835	0.007283361771707437	0.0016668390647552054
hDenV1_Tanzania_NHL-30_2019_EPI_ISL_17600385_2019-05-03	Tanzania	2019.3342465753424	0.007283361771707437	0.0013784912473888975
hDenV1_Tanzania_NHL-25_2019_EPI_ISL_17600388_2019-01-24	Tanzania	2019.0630136986301	0.007283361771707437	0.0016428100799746057
hDenV1_Tanzania_NHL-55_2019_EPI_ISL_17600365_2019-05-30	Tanzania	2019.4082191780822	0.007283361771707437	0.0013064042930473205
hDenV1_Tanzania_NHL-45_2019_EPI_ISL_17600374_2019-05-30	Tanzania	2019.4082191780822	0.007283361771707437	0.0013064042930473205
hDenV1_Tanzania_NHL-01_2019_EPI_ISL_17599688_2019-01-12	Tanzania	2019.0301369863014	0.007283361771707437	0.0016748487263487386
hDenV1_Tanzania_NHL-81_2019_EPI_ISL_17600349_2019-09-07	Tanzania	2019.682191780822	0.007283361771707437	0.0010394155732636199
hDenV1_Tanzania_NHL-66_2019_EPI_ISL_17600378_2019-06-13	Tanzania	2019.4465753424658	0.007283361771707437	0.0012690258722774248
hDenV1_Tanzania_NHL-24_2019_EPI_ISL_17600389_2019-01-27	Tanzania	2019.0712328767124	0.007283361771707437	0.0016348004183810725
hDenV1_Tanzania_NHL-82_2019_EPI_ISL_17600348_2019-09-07	Tanzania	2019.682191780822	0.007283361771707437	0.0010394155732636199
hDenV1_Tanzania_NHL-19_2019_EPI_ISL_17600394_2019-02-15	Tanzania	2019.123287671233	0.007283361771707437	0.0015840725616221027
hDenV1_Tanzania_NHL-80_2019_EPI_ISL_17600327_2019-09-07	Tanzania	2019.682191780822	0.008059317871707435	0.0018153716732636181
hDenV1_Tanzania_NHL-64_2019_EPI_ISL_17600360_2019-06-13	Tanzania	2019.4465753424658	0.008059265171707436	0.0020449292722774237
hDenV1_Tanzania_NHL-63_2019_EPI_ISL_17600361_2019-06-13	Tanzania	2019.4465753424658	0.008061687371707435	0.002047351472277423
hDenV1_Tanzania_NHL-74_2019_EPI_ISL_17600329_2019-09-07	Tanzania	2019.682191780822	0.008836260671707433	0.002592314473263616
hDenV1_Tanzania_NHL-48_2019_EPI_ISL_17600372_2019-06-13	Tanzania	2019.4465753424658	0.009625795371707433	0.003611459472277421
hDenV1_Tanzania_NHL-685_2019_EPI_ISL_17599714_2019-03-05	Tanzania	2019.172602739726	0.008063959871707434	0.002316612692061123
hDenV1_Tanzania_NHL-586_2019_EPI_ISL_17600167_2019-04-14	Tanzania	2019.282191780822	0.008063959871707434	0.0022098172041476426
hDenV1_Tanzania_NHL-62_2019_EPI_ISL_17600362_2019-05-30	Tanzania	2019.4082191780822	0.008831299371707433	0.0028543418930473165
hDenV1_Tanzania_NHL-75_2019_EPI_ISL_17600328_2019-09-07	Tanzania	2019.682191780822	0.008060203971707435	0.001816257773263618
hDenV1_Tanzania_NHL-51_2019_EPI_ISL_17600369_2019-05-30	Tanzania	2019.4082191780822	0.008061958971707436	0.0020850014930473195
hDenV1_Tanzania_NHL-46_2019_EPI_ISL_17600380_2019-06-13	Tanzania	2019.4465753424658	0.010412304571707434	0.004397968672277422
hDenV1_Tanzania_NHL-44_2019_EPI_ISL_17600375_2019-05-30	Tanzania	2019.4082191780822	0.008059476971707434	0.002082519493047318
hDenV1_Tanzania_NHL-93_2019_EPI_ISL_17600341_2019-07-05	Tanzania	2019.5068493150684	0.009632340071707433	0.00355926665392514
hDenV1_Tanzania_NHL-312_2019_EPI_ISL_17600156_2019-04-13	Tanzania	2019.2794520547945	0.009619789171707433	0.0037683163913454117
hDenV1_Tanzania_NHL-49_2019_EPI_ISL_17600371_2019-05-30	Tanzania	2019.4082191780822	0.008055193171707435	0.0020782356930473186
hDenV1_Tanzania_NHL-60_2019_EPI_ISL_17600363_2019-05-30	Tanzania	2019.4082191780822	0.008059869771707435	0.0020829122930473183
hDenV1_Tanzania_NHL-699_2019_EPI_ISL_17599674_2019-05-23	Tanzania	2019.3890410958904	0.008830322671707434	0.0028720544034321546
hDenV1_Tanzania_NHL-216_2019_EPI_ISL_17600269_2019-06-14	Tanzania	2019.4493150684932	0.008846365271707434	0.002829359485079652
hDenV1_Tanzania_NHL-542_2019_EPI_ISL_17600221_2019-08-05	Tanzania	2019.5917808219178	0.008846572471707434	0.0026907325507922603
hDenV1_Tanzania_NHL-186_2019_EPI_ISL_17600165_2019-02-05	Tanzania	2019.0958904109589	0.009613009671707433	0.003940419333600691
hDenV1_Tanzania_NHL-20_2019_EPI_ISL_17600390_2019-02-15	Tanzania	2019.123287671233	0.008057621471707434	0.0023583322616221
hDenV1_Tanzania_NHL-56_2019_EPI_ISL_17600381_2019-05-30	Tanzania	2019.4082191780822	0.008840839671707434	0.0028638821930473176
hDenV1_Tanzania_NHL-731_2019_EPI_ISL_17599694_2019-06-21	Tanzania	2019.468493150685	0.008055117471707436	0.0020194224746948163
hDenV1_Tanzania_NHL-504_2019_EPI_ISL_17600259_2019-08-05	Tanzania	2019.5917808219178	0.0072792217717074365	0.0011233818507922627
hDenV1_Tanzania_NHL-243_2019_EPI_ISL_17600278_2019-05-26	Tanzania	2019.3972602739725	0.008051529271707436	0.002085251341838623
hDenV1_Tanzania_NHL-67_2019_EPI_ISL_17600379_2019-06-13	Tanzania	2019.4465753424658	0.008051658171707436	0.002037322272277424
hDenV1_Tanzania_NHL-21_2019_EPI_ISL_17600180_2019-11-02	Tanzania	2019.835616438356	0.008052861471707435	0.001659401590184923
hDenV1_Tanzania_NHL-26_2019_EPI_ISL_17600343_2019-01-29	Tanzania	2019.0767123287671	0.008051902571707436	0.002398001443985531
hDenV1_Tanzania_NHL-588_2019_EPI_ISL_17600209_2019-07-06	Tanzania	2019.509589041096	0.008044623771707435	0.0019688804667271492
hDenV1_Tanzania_NHL-122_2019_EPI_ISL_17600202_2019-07-04	Tanzania	2019.504109589041	0.007287053171707436	0.0012166496411229136
hDenV1_Togo_GL-BMFA-278-CERI-K063646_2024_EPI_ISL_19744999_2024-06-26	Togo	2024.483606557377	0.011606830771707434	6.83863490412719E-4
hDenV1_Tanzania_NHL-662_2019_EPI_ISL_17600195_2019-03-05	Tanzania	2019.172602739726	0.007022323171707436	0.0012749759920611245
hDenV1_Tanzania_NHL-106_2019_EPI_ISL_17600214_2019-07-05	Tanzania	2019.5068493150684	0.007024698671707436	9.516252539251433E-4
hDenV1_Togo_GL-BMFA-443-CERI-K063691_2024_EPI_ISL_19745012_2024-08-01	Togo	2024.5819672131147	0.011747966471707434	7.291458631461366E-4
hDenV1_Togo_SAV-BMFA-548-CERI-K063706_2024_EPI_ISL_19745020_2024-08-21	Togo	2024.636612021858	0.010445664671707435	-6.264077853353461E-4
hDenV1_Togo_KAR-107K-CERI-K063732_2024_EPI_ISL_19745040_2024-08-27	Togo	2024.6530054644809	0.010647507571707434	-4.405404398797035E-4
hDenV1_Togo_PG-013-2025-C066976_2024-07-19	Togo	2024.5464480874316	0.009942054271707435	-0.0010421526353408313
hDenV1_Togo_GL-BMFA-466-CERI-K063696_2024_EPI_ISL_19745013_2024-07-29	Togo	2024.5737704918033	0.009926802971707435	-0.0010840298595815728
hDenV1_Togo_PG-010-2025-C066973_2024-07-19	Togo	2024.5464480874316	0.010764269271707434	-2.1993763534083194E-4
hDenV1_Togo_PG-020-2025-C066978_2024-07-19	Togo	2024.5464480874316	0.009403971271707435	-0.0015802356353408313
hDenV1_Togo_KAR-63K-CERI-K063727_2024_EPI_ISL_19745036_2024-07-31	Togo	2024.5792349726776	0.010544567871707435	-4.715901444297659E-4
hDenV1_Togo_KAR-29K-CERI-K063716_2024_EPI_ISL_19745027_2024-07-28	Togo	2024.5710382513662	0.012721421771707434	0.0017132515328423005
hDenV1_Togo_KAR-21K-CERI-K063713_2024_EPI_ISL_19745025_2024-07-23	Togo	2024.5573770491803	0.010510808271707434	-4.8404900503721746E-4
